source_file,intervention_name,intervention_category,n_total,n_success,success_rate_percent,followup_weeks,is_refractory,is_rct,dose_intensity,combo_therapy,oracle_vibe_score,outcome_type,prior_treatment,fistula_complexity,study_year,confidence_score,effective,stringency_score,stringency_x_vibe,stringency_x_refractory,adjusted_vibe,is_refractory_cohort,previous_biologic_failure,stringency_rating,dropout_rate,concomitant_meds_allowed,blinding,has_placebo_arm,analysis_type,primary_endpoint_type,extraction_confidence,exclusion_reason,sample_size,success_percentage,is_valid_trial,num_healed,data_source,success_class,blinding_Double-Blind,blinding_Open-Label,blinding_Single-Blind,blinding_Unknown,cat_Antibiotic,cat_Biologic,cat_Combination,cat_Other,cat_Small_Molecule,cat_Stem_Cell,cat_Surgical,intervention_category_Antibiotic,intervention_category_Biologic,intervention_category_Combination,intervention_category_Other,intervention_category_Small_Molecule,intervention_category_Stem_Cell,intervention_category_Surgical,blinding_Double-Blind.1,blinding_Open-Label.1,blinding_Single-Blind.1,blinding_Unknown.1,analysis_type_ITT,analysis_type_Modified-ITT,analysis_type_Per-Protocol,analysis_type_Unknown,primary_endpoint_type_Clinical,primary_endpoint_type_Combined,primary_endpoint_type_Endoscopic,primary_endpoint_type_Radiological,primary_endpoint_type_Unknown,study_group,sample_weight,is_small_cohort
Dubois_2015_Therapeutic_management_of_complex_anal_fistulas_by_PMC4691740.pdf,Nitinol closure clip,Surgical,92.0,0.0,0.0,52.0,0.0,1.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2015.0,85.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,92.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2861f0e741ac,0.5,0
Panes_2016_Stem_Cell_Therapy_for_Perianal_Fistulas_in_Crohn's_PMC5114507.pdf,Mesenchymal Stem Cells,Stem_Cell,10.0,7.0,70.0,52.0,0.0,1.0,Standard,0.0,70.0,Fistula_Closure,mixed,Mixed,2016.0,85.0,1.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,10.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,ccb81b6b6aaf,0.5,1
Zhu_2023_Effects_of_Crohn's_disease_exclusion_diet_on_remis_PMC10467299.pdf,Crohn’s disease exclusion diet,Other,1120.0,7.0,0.625,0.0,0.0,0.0,Unknown,0.0,60.0,Clinical,unknown,Unknown,2023.0,70.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1120.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d0d6ababf3d8,0.5175757570190344,0
"Kao_2024_Preliminary_Results_From_a_Multicenter,_Randomized_PMC12124204.pdf",Fecal Microbiota Transplantation,Other,28.0,1.0,3.57,8.0,0.0,1.0,Standard,0.0,30.0,Clinical,mixed,Unknown,2025.0,85.0,0.0,1.0,0.3,0.0,27.000000000000004,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,28.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d4c304c38cbe,0.5,1
Peyrin-Biroulet_2016_Anti-TNF_Monotherapy_for_Crohn's_Disease_a_13-year_PMC4957455.pdf,Anti-TNF Monotherapy,Biologic,350.0,38.0,73.1,2184.0,1.0,0.0,Unknown,0.0,60.0,Clinical,mixed,Unknown,2016.0,85.0,1.0,0.5,0.3,0.5,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,350.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,8f824bafa945,0.5,0
Jee_2018_Perianal_Mucinous_Adenocarcinoma_Diagnosed_by_Hist_PMC5852302.pdf,Neoadjuvant concurrent chemoradiotherapy followed by abdominoperineal resection,Combination,1.0,1.0,100.0,26.0,0.0,0.0,Unknown,1.0,60.0,Clinical,unknown,Complex,2018.0,85.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2ff7ed62ce6e,0.5,1
Kumar_2025_Is_Endoscopic_Approach_Alone_Adequate_for_the_Mana_PMC12244284.pdf,Endoscopic double-J stenting,Surgical,31.0,24.0,77.4,0.0,0.0,0.0,Unknown,0.0,60.0,Fistula_Closure,unknown,Mixed,2025.0,90.0,1.0,0.6,0.36,0.0,58.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,31.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3ea6c6f40eeb,0.5,1
Thomas_2022_De-escalation_of_biological_therapy_in_inflammator_PMC8983943.pdf,Biological Therapy De-escalation,Biologic,346.0,302.0,87.3,52.0,0.0,0.0,Unknown,0.0,70.0,Clinical,bio_experienced,Unknown,2022.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,346.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,f0116944d931,0.5,0
Jiang_2024_Case_Report_Perianal_infection_in_children_caused__PMC11044676.pdf,Surgical removal of jujube pits,Surgical,2.0,2.0,100.0,60.0,0.0,0.0,Unknown,0.0,80.0,Clinical,unknown,Simple,2024.0,90.0,1.0,0.5,0.4,0.0,80.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,2.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,322e4acbe68c,0.5,1
Hassenpflug_2013_DISCOVER_trial-_Distal_resection_of_the_pancreas_w_PMC3867413.pdf,Distal pancreatectomy with falciform ligament coverage,Surgical,150.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Unknown,2013.0,90.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,150.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,25c1b26696bf,0.5,0
Park_2024_Long-term_outcome_of_stem_cell_transplantation_wit_PMC10989284.pdf,Stem cell transplantation,Stem_Cell,65.0,50.0,76.9,274.0,0.0,0.0,Unknown,1.0,70.0,Fistula_Closure,unknown,Mixed,2024.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,65.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,2a8feab53f48,0.5,0
Tang_2024_An_applicability_study_of_rapid_artificial_intelli_PMC10758725.pdf,artificial intelligence-assisted compressed sensing (ACS),Other,51.0,0.0,88.89,0.0,0.0,0.0,Unknown,0.0,70.0,Radiological,unknown,Unknown,2024.0,80.0,1.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,51.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,50e0dc5cc33d,0.5,0
Cangiano_2025_Safety_and_effectiveness_of_single_ProStyle™ProGli_PMC12267288.pdf,ProStyleTM/ProGlideTM,Other,72.0,71.0,98.61,4.0,0.0,0.0,Standard,0.0,70.0,Clinical,unknown,Unknown,2025.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,72.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,01bb1da3de1b,0.5,0
Yanyan_2025_Effect_of_Neibu_Huangqi_Youhua_formula_on_postoper_PMC12134306.pdf,Neibu Huangqi Youhua formula combined with Kangfuxin solution,Combination,160.0,0.0,0.0,2.0,0.0,1.0,Unknown,1.0,70.0,Clinical,unknown,Unknown,2025.0,80.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,160.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,56b78b87a26e,0.5,0
Sørensen_2025_Fistulectomy_and_primary_sphincter_reconstruction__PMC11870885.pdf,Fistulectomy and primary sphincter reconstruction,Surgical,55.0,42.0,76.0,104.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2025.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,55.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,28bbb39af3ad,0.5,0
Schindl_2018_Randomized_clinical_trial_of_the_effect_of_a_fibri_PMC5989938.pdf,fibrin sealant patch,Other,142.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,40.0,Fistula_Closure,unknown,Unknown,2018.0,50.0,0.0,1.0,0.4,0.0,36.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,142.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0ed954b2da1c,0.5,0
Murthy_2024_Single-cell_transcriptomics_of_rectal_organoids_fr_PMC11526126.pdf,Single-cell transcriptomics of rectal organoids,Other,13.0,8.0,61.54,0.0,0.0,0.0,Unknown,0.0,50.0,Other,unknown,Unknown,2024.0,75.0,1.0,0.6,0.3,0.0,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,13.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,6edcd13afc7f,0.5,1
Arnadottir_2018_A_homozygous_loss-of-function_mutation_leading_to__PMC6202333.pdf,Hematopoietic stem cell transplantation,Stem_Cell,2.0,1.0,50.0,0.0,1.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2018.0,70.0,0.0,0.5,0.25,0.5,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,2.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7fd518f2ac17,0.5,1
Lim_2012_The_use_of_a_staged_drainage_seton_for_the_treatme_PMC3548146.pdf,Staged Drainage Seton,Surgical,53.0,50.0,15.0,52.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Complex,2012.0,90.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,53.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,b79dd1797dc5,0.5,0
Lee_2021_Long-term_outcomes_of_perianal_fistulizing_Crohn's_PMC7857282.pdf,anti-tumor necrosis factor alpha (TNF) therapy,Biologic,93.0,15.0,16.0,250.0,0.0,0.0,Unknown,0.0,70.0,Radiological,mixed,Complex,2020.0,90.0,0.0,0.8,0.56,0.0,65.8,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,93.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e53f53bcfac0,0.5,0
Poddar_2020_Pediatric_inflammatory_bowel_disease_Is_it_really__PMC7578312.pdf,Immunomodulator,Other,105.0,72.0,68.57,82.0,0.0,0.0,Standard,1.0,60.0,Clinical,unknown,Unknown,2020.0,85.0,1.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,105.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1da1e6c27865,0.5,0
Bouhuys_2021_Efficacy_of_anti-TNF_dosing_interval_lengthening_i_PMC8572401.pdf,anti-TNF dosing interval lengthening,Biologic,148.0,0.0,40.0,48.0,0.0,1.0,Standard,0.0,60.0,Clinical,unknown,Unknown,2021.0,85.0,0.0,1.0,0.6,0.0,54.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,148.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e56c114a5d71,0.5,0
Holko_2016_Health-Related_Quality_of_Life_Impairment_and_Indi_PMC5161376.pdf,Self-report questionnaire,Other,200.0,94.0,47.0,0.0,0.0,0.0,Unknown,0.0,50.0,Other,unknown,Unknown,2016.0,70.0,0.0,0.6,0.3,0.0,49.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,200.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,f724ee6e8690,0.5,0
Abe_2025_Prevalence_and_Characteristics_of_Transsphincteric_PMC12035341.pdf,Surgical classification and treatment of anal fistulas,Surgical,1069.0,54.0,6.0,0.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Complex,2025.0,80.0,0.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1069.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,165cfbcd1dae,0.5141437291304088,0
Blagec_2023_Magnetic_Resonance_Imaging_Can_Be_Used_to_Assess_S_PMC10490346.pdf,MRI and BIA for sarcopenia assessment,Other,30.0,13.0,43.0,52.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2023.0,80.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,30.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,e21378884b79,0.5,1
Hirai_2013_Effectiveness_of_concomitant_enteral_nutrition_the_PMC3661072.pdf,Infliximab + Enteral Nutrition,Combination,102.0,45.0,44.12,52.0,0.0,0.0,Standard,1.0,70.0,Clinical,unknown,Unknown,2013.0,90.0,0.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,102.0,,,,legacy,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,97181d57a6d6,0.5,0
Reenaers_2012_Impact_of_medical_therapies_on_inflammatory_bowel__PMC3413053.pdf,Azathioprine (AZA),Other,11.0,5.0,45.45,12.0,0.0,0.0,Standard,0.0,50.0,Clinical,unknown,Unknown,2012.0,70.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,11.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,67b8226459de,0.5,1
Dincer_2022_Renal_Manifestations_in_Inflammatory_Bowel_Disease_PMC9272730.pdf,Biologic therapy,Biologic,1874.0,105.0,5.6,832.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2022.0,85.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1874.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,cd749703266c,0.5554902260529254,0
Aikawa_2013_A_newly_designed_anal_fistula_plug_clinicopatholog_PMC3723185.pdf,Bioabsorbable Polymer Plug (BAPP),Surgical,24.0,12.0,100.0,2.0,0.0,0.0,Standard,0.0,70.0,Fistula_Closure,unknown,Unknown,2013.0,85.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,24.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,8db4cdd56f75,0.5,1
Lei_2019_Proximal_Anal_Sinus_Resection_as_an_Advanced_Opera_10.21203_rs.2.16177_v1.pdf,Proximal Anal Sinus Resection,Surgical,106.0,32.0,100.0,104.0,0.0,0.0,Unknown,0.0,70.0,Fistula_Closure,unknown,Mixed,2019.0,90.0,1.0,0.6,0.42,0.0,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,106.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,da4def2cef61,0.5,0
Mehrabi_2014__Ileocecal_patch_-low_rectal_anastomosis_in_total__PMC3992234.pdf,Ileocecal patch –low rectal anastomosis in total colectomy,Surgical,14.0,12.0,85.7,1248.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Unknown,2014.0,80.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,14.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,28cc0dae7ee0,0.5,1
Buyukkocak_2006_Effects_of_different_anesthetic_techniques_on_seru_PMC2080486.pdf,Intratracheal general anesthesia (ITGA) vs. saddle block,Other,58.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2006.0,70.0,0.0,1.0,0.5,0.0,45.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,58.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,74b60abf2752,0.5,0
Mak_2021_Infliximab__PMC9455786.pdf,Subcutaneous Infliximab [CT-P13],Biologic,25.0,23.0,92.0,52.0,0.0,0.0,Standard,1.0,75.0,Clinical,bio_experienced,Mixed,2022.0,85.0,1.0,0.5,0.375,0.0,75.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,25.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,41ae7dd13079,0.5,1
Rizzuto_2024_Shifting_paradigms_a_pivotal_study_on_laparoscopic_PMC10940422.pdf,laparoscopic resection,Surgical,76.0,40.0,52.63,104.0,0.0,0.0,Unknown,0.0,80.0,Fistula_Closure,unknown,Complex,2024.0,90.0,0.0,0.6,0.48,0.0,78.4,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,76.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,76503ac12718,0.5,0
Li_2015_Corticosteroid_therapy_in_ulcerative_colitis_Clini_PMC4356921.pdf,Corticosteroid therapy,Other,423.0,402.0,95.0,52.0,1.0,0.0,Standard,0.0,60.0,Clinical,unknown,Unknown,2015.0,90.0,1.0,0.5,0.3,0.5,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,423.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,42d9296c0813,0.5,0
Horio_2024_Machine_learning‑based_radiomics_models_accurately_PMC11258598.pdf,MRI radiomics-based RGF model,Other,68.0,28.0,41.18,0.0,0.0,0.0,Unknown,0.0,80.0,Radiological,unknown,Unknown,2024.0,90.0,0.0,0.8,0.64,0.0,75.2,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,68.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3878bc6d3b81,0.5,0
Truong_2021_Antitumour_necrosis_factor_therapy_is_associated_w_PMC8440372.pdf,Tumour necrosis factor inhibitors (TNFi),Biologic,400.0,62.0,15.5,2288.0,0.0,0.0,Unknown,0.0,50.0,Clinical,bio_experienced,Unknown,2021.0,90.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,400.0,,,,legacy,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,839c184a4521,0.5,0
Boarini_2023_Perianal_fistulizing_Crohn's_disease_is_associated_PMC10244904.pdf,HPV detection and genotyping using INNO-LiPA test,Other,108.0,18.0,16.67,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Mixed,2023.0,85.0,0.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,108.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,01ccd833698a,0.5,0
Wang_2020_Modified_Van_Assche_magnetic_resonance_imaging-bas_PMC7440082.pdf,Modified Van Assche MRI-based score,Other,104.0,92.0,88.5,26.0,0.0,0.0,Unknown,0.0,70.0,Clinical,unknown,Mixed,2020.0,85.0,1.0,0.5,0.35,0.0,70.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,104.0,,,,legacy,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,646dace1b163,0.5,0
Bencardino_2025_Multiple_Ileal_and_Colonic_Stenoses_Is_It_Always_C_PMC12087567.pdf,Surgery (anterior resection of the rectum with Knight-Griffen anastomosis + ileocecal resection + terminal ileostomy),Surgical,1.0,1.0,100.0,0.0,0.0,0.0,Unknown,0.0,50.0,Clinical,unknown,Unknown,2025.0,90.0,1.0,0.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,1.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,84e8011b47ea,0.5,1
Husman_2025_Long-term_effectiveness_of_allogeneic_bone_marrow-_PMC12323515.pdf,allogeneic bone marrow-derived mesenchymal stromal cell therapy,Stem_Cell,6.0,8.0,62.0,416.0,1.0,0.0,High,0.0,70.0,Fistula_Closure,anti_tnf_failure,Complex,2025.0,90.0,1.0,0.6,0.42,0.6,68.60000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,6.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0e0218b4710d,0.5,1
Pompeu_2025_Extended_versus_limited_mesenteric_excision_in_bow_PMC11891095.pdf,Extended mesenteric excision (EME) vs Limited mesenteric excision (LME),Surgical,4498.0,1059.0,23.5,260.0,0.0,0.0,Unknown,0.0,60.0,Clinical,mixed,Unknown,2025.0,80.0,0.0,0.5,0.3,0.0,60.0,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,4498.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,eeb4df072e35,0.6200028842523407,0
Garcia-Arranz_2020_Autologous_adipose-derived_stem_cells_for_the_trea_PMC7031651.pdf,Autologous adipose-derived stem cells (ASCs),Stem_Cell,44.0,23.0,52.3,104.0,0.0,1.0,High,1.0,70.0,Fistula_Closure,unknown,Complex,2019.0,90.0,0.0,1.0,0.7,0.0,63.00000000000001,0.0,0.0,0.0,0.0,1.0,Unknown,0.0,Unknown,Unknown,Legacy,,44.0,,,,legacy,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,d7def8eae79c,0.5,0
